"homeTeamName","awayTeamName","league_name","goalsHomeTeam","goalsAwayTeam","home_prob","draw_prob","away_prob"
"Vitesse Arnhem","NAC Breda","Netherlands – Eredivisie",4,1,0.577512744987906,0.23975366012376,0.182733594888334
"Heracles Almelo","Ajax Amsterdam","Netherlands – Eredivisie",2,1,0.126728991520547,0.188745306519963,0.68452570195949
"Gillingham FC","Bradford City AFC","England – League One",0,1,0.243403887630665,0.273403246330243,0.483192866039092
"Bristol Rovers","Peterborough United FC","England – League One",1,4,0.471247897327269,0.262226652545013,0.266525450127718
"Blackburn Rovers FC","Doncaster Rovers FC","England – League One",1,3,0.523603643015887,0.260691468954987,0.215704888029126
"AFC Wimbledon","Shrewsbury Town FC","England – League One",0,1,0.476080574269859,0.288747093861897,0.235172331868244
"Northampton Town","Fleetwood Town FC","England – League One",0,1,0.357533620752537,0.291363219299828,0.351103159947635
"Oxford United","Portsmouth","England – League One",3,0,0.370929162833487,0.290340386384545,0.338730450781969
"Plymouth Argyle","Charlton Athletic","England – League One",2,0,0.371249010255096,0.289728456074452,0.339022533670452
"Rochdale AFC","Scunthorpe United FC","England – League One",1,1,0.426046124189583,0.289509087357313,0.284444788453104
"Rotherham United","Southend United FC","England – League One",5,0,0.408172425917752,0.27713980055211,0.314687773530138
"Blackpool FC","Milton Keynes Dons","England – League One",1,0,0.312593533173099,0.287696703097365,0.399709763729536
"Walsall FC","Oldham Athletic AFC","England – League One",2,1,0.433796802318192,0.303118883607432,0.263084314074375
"Colchester United FC","Stevenage FC","League Two",1,1,0.404696646702534,0.282701135812495,0.312602217484971
"Cheltenham Town","Crawley Town","League Two",1,0,0.478102897500536,0.281074902276972,0.240822200222492
"Cambridge United","Carlisle United","League Two",1,2,0.439391905375252,0.281109518712697,0.279498575912051
"Barnet FC","Luton Town","League Two",1,0,0.290975383407735,0.277711548266641,0.431313068325624
"Grimsby Town","Coventry City FC","League Two",0,2,0.339987121699936,0.290405666452028,0.369607211848036
"Lincoln City","Morecambe FC","League Two",1,1,0.565507197976519,0.239042897695388,0.195449904328093
"Mansfield Town","Forest Green Rovers","League Two",2,0,0.547626880919811,0.258058302020744,0.194314817059445
"Yeovil Town","Accrington Stanley","League Two",3,2,0.280401206526874,0.282022022749573,0.437576770723553
"Crewe Alexandra FC","Newport County","League Two",1,1,0.417047274452815,0.274126579275165,0.308826146272021
"Swindon Town FC","Exeter City","League Two",1,1,0.369542587716613,0.286938950462311,0.343518461821076
"Port Vale FC","Wycombe Wanderers","League Two",2,3,0.372173886286185,0.297285238435916,0.3305408752779
"Notts County","Chesterfield FC","League Two",2,0,0.445213994601938,0.278576756622355,0.276209248775707
"Sheffield Wednesday","Queens Park Rangers","England – Championship",1,1,0.534011561651783,0.274744628390278,0.191243809957939
"Brentford FC","Nottingham Forest","England – Championship",3,4,0.528289457033194,0.250897785789805,0.220812757177
"Cardiff City FC","Aston Villa FC","England – Championship",3,0,0.36941539648852,0.307651939031449,0.322932664480031
"Derby County","Wolverhampton Wanderers FC","England – Championship",0,2,0.402881687813381,0.309515455399486,0.287602856787133
"Hull City FC","Burton Albion FC","England – Championship",4,1,0.607310703935921,0.244455588278301,0.148233707785778
"Leeds United","Preston North End","England – Championship",0,0,0.473992679014546,0.2781837375413,0.247823583444153
"Millwall FC","Bolton Wanderers FC","England – Championship",1,1,0.480902484937219,0.282147989717501,0.23694952534528
"Barnsley FC","Ipswich Town","England – Championship",1,2,0.388558706583357,0.293759745037417,0.317681548379226
"Reading","Fulham FC","England – Championship",1,1,0.275586509246799,0.2553864509774,0.469027039775802
"Birmingham City","Bristol City","England – Championship",2,1,0.381110307815303,0.294756008461382,0.324133683723314
"Middlesbrough FC","Sheffield United FC","England – Championship",1,0,0.540174460248817,0.271810313360893,0.18801522639029
"Watford FC","Liverpool FC","England – Premiere League",3,3,0.151166747397221,0.229405274738639,0.61942797786414
"Crystal Palace FC","Huddersfield Town","England – Premiere League",0,3,0.547118890706155,0.266668541450119,0.186212567843726
"West Bromwich Albion FC","AFC Bournemouth","England – Premiere League",1,0,0.394014962593516,0.295511221945137,0.310473815461347
"Chelsea FC","Burnley FC","England – Premiere League",2,3,0.78052246613386,0.155331946154452,0.0641455877116879
"Everton FC","Stoke City FC","England – Premiere League",1,0,0.576624783633164,0.253849455456464,0.169525760910372
"Southampton FC","Swansea City FC","England – Premiere League",0,0,0.603280205952966,0.248184894854068,0.148534899192965
"Brighton & Hove Albion","Manchester City FC","England – Premiere League",0,2,0.084444052137582,0.174919822284991,0.740636125577427
"FC Nantes","Olympique de Marseille","France – Ligue 1",0,1,0.28049532875022,0.291380222104706,0.428124449145073
"Toulouse FC","Montpellier Hérault SC","France – Ligue 1",1,0,0.427704988710184,0.311555071648313,0.260739939641503
"Amiens SC","Angers SCO","France – Ligue 1",0,2,0.326199783138016,0.305748386076072,0.368051830785912
"FC Girondins de Bordeaux","FC Metz","France – Ligue 1",2,0,0.6729753867088,0.20636732617206,0.12065728711914
"SM Caen","AS Saint-Étienne","France – Ligue 1",0,1,0.313698862671872,0.31675437107452,0.369546766253607
"Sochaux FC","RC Lens","France – Ligue 2",3,2,0.418361289228285,0.319600591443247,0.262038119328469
"Moreirense FC","Feirense","Portugal – Primeira Liga",0,0,0.399717647771272,0.303835221358848,0.29644713086988
"C.F. Os Belenenses","Maritimo Funchal","Portugal – Primeira Liga",1,0,0.403164347249834,0.310719019218025,0.286116633532141
"Boavista Porto FC","FC Rio Ave","Portugal – Primeira Liga",1,2,0.320083924067232,0.31290255397598,0.367013521956788
"Sao Paulo","Cruzeiro","Campeonato Brasileiro da Série A",3,2,0.540195982903507,0.268087336428539,0.191716680667954
"Vasco da Gama","Palmeiras","Campeonato Brasileiro da Série A",1,1,0.284726878836334,0.290658688812091,0.424614432351576
"Sport Recife","Ponte Preta","Campeonato Brasileiro da Série A",0,0,0.558753329878488,0.256098012284182,0.185148657837331
"Atlético Mineiro","EC Flamengo","Campeonato Brasileiro da Série A",2,0,0.376783197552508,0.287866808749556,0.335349993697936
"PEC Zwolle","Roda JC Kerkrade","Netherlands – Eredivisie",4,2,0.523959282268248,0.264403338402816,0.211637379328936
"Willem II Tilburg","Excelsior","Netherlands – Eredivisie",1,2,0.468953954023307,0.280294317347264,0.250751728629429
"Feyenoord Rotterdam","FC Twente Enschede","Netherlands – Eredivisie",2,1,0.780479195163924,0.145611790142523,0.0739090146935534
"FC Groningen","SC Heerenveen","Netherlands – Eredivisie",3,3,0.451692839341138,0.258794836333384,0.289512324325477
"Wigan Athletic FC","Bury FC","England – League One",4,1,0.52386579263766,0.267253214949775,0.208880992412565
"Norwich City FC","Sunderland AFC","England – Championship",1,3,0.537948290974627,0.248169115801613,0.213882593223759
"Newcastle United FC","Tottenham Hotspur FC","England – Premiere League",0,2,0.178516359925004,0.235025135728602,0.586458504346394
"Manchester United FC","West Ham United FC","England – Premiere League",4,0,0.746832643772441,0.173797490239597,0.0793698659879618
"RC Strasbourg Alsace","OSC Lille","France – Ligue 1",3,0,0.253631408571508,0.273579946324323,0.47278864510417
"Dijon FCO","AS Monaco FC","France – Ligue 1",1,4,0.145178467370846,0.216799844607131,0.638021688022023
"EA Guingamp","Paris Saint-Germain","France – Ligue 1",0,3,0.0837068194774263,0.145549917449555,0.770743263073019
"FC Paços de Ferreira","Desportivo Aves","Portugal – Primeira Liga",2,2,0.482996453370295,0.294759164896676,0.222244381733029
"Sporting Braga","Portimonense S.C.","Portugal – Primeira Liga",2,1,0.614444041447401,0.230160781341285,0.155395177211314
"CD Tondela","FC Porto","Portugal – Primeira Liga",0,1,0.0689023857138928,0.156606385507018,0.774491228779089
"Botafogo","Grémio","Campeonato Brasileiro da Série A",1,0,0.317386060169325,0.306407297081707,0.376206642748968
"FC Lorient","LB Châteauroux","France – Ligue 2",3,0,0.57765443295895,0.268880661299407,0.153464905741643
"Nîmes Olympique","AS Nancy","France – Ligue 2",0,0,0.427106259353816,0.311118936526103,0.261774804120081
"GD Estoril Praia","Vitoria Guimaraes","Portugal – Primeira Liga",3,0,0.306046570839121,0.285464491513683,0.408488937647195
"G.D. Chaves","SL Benfica","Portugal – Primeira Liga",0,1,0.115774126703603,0.19958607118842,0.684639802107977
"Santos FC","Fluminense FC","Campeonato Brasileiro da Série A",0,0,0.509421855776577,0.269085773137475,0.221492371085948
"Birmingham City","Bolton Wanderers FC","England – Championship",0,0,0.524009264494009,0.275633160750794,0.200357574755197
"Brentford FC","Bristol City","England – Championship",2,2,0.478717105934712,0.248494375599698,0.27278851846559
"Cardiff City FC","Sheffield United FC","England – Championship",2,0,0.487205168010416,0.282437778556763,0.230357053432821
"Derby County","Preston North End","England – Championship",1,0,0.501811384261585,0.277050667768778,0.221137947969637
"Hull City FC","Wolverhampton Wanderers FC","England – Championship",2,3,0.362832199800169,0.3040556440693,0.333112156130531
"Leeds United","Fulham FC","England – Championship",0,0,0.389920424403183,0.278514588859416,0.331564986737401
"Middlesbrough FC","Burton Albion FC","England – Championship",2,0,0.658804100801149,0.223234975187856,0.117960924010995
"Millwall FC","Ipswich Town","England – Championship",3,4,0.457904611712857,0.289417454880826,0.252677933406317
"Barnsley FC","Nottingham Forest","England – Championship",2,1,0.369759153746623,0.27267155471818,0.357569291535196
"Reading","Aston Villa FC","England – Championship",2,1,0.333008869119409,0.314747092425764,0.352244038454826
"Sheffield Wednesday","Sunderland AFC","England – Championship",1,1,0.438122441000467,0.288204437590278,0.273673121409255
"Norwich City FC","Queens Park Rangers","England – Championship",2,0,0.556712266359315,0.242610178546591,0.200677555094094
"SV Darmstadt 98","FC St. Pauli","Germany – 2. Bundesliga",3,0,0.36427945315023,0.296738277946084,0.338982268903686
"Eintracht Braunschweig","Erzgebirge Aue","Germany – 2. Bundesliga",1,1,0.557410137345624,0.260404134338908,0.182185728315468
"Roda JC Kerkrade","Vitesse Arnhem","Netherlands – Eredivisie",1,3,0.250995608419874,0.25360335500086,0.495401036579266
"Burton Albion FC","Birmingham City","England – Championship",2,1,0.328634299847881,0.313840472845083,0.357525227307036
"FC Metz","AS Monaco FC","France – Ligue 1",0,1,0.101071101377079,0.170513309141401,0.72841558948152
"Stade de Reims","FC Bourg-en-Bresse Péronnas","France – Ligue 2",3,0,0.627155454994738,0.230632423691262,0.142212121314
"Chamois Niortais FC","RC Tours","France – Ligue 2",2,1,0.457901425165674,0.298266065933604,0.243832508900722
"AS Nancy","Sochaux FC","France – Ligue 2",2,2,0.413416629260167,0.317805617281432,0.268777753458401
"Le Havre AC","FC Valenciennes","France – Ligue 2",1,0,0.608338595914459,0.257205179313422,0.13445622477212
"Clermont Foot Auvergne","FC Lorient","France – Ligue 2",0,2,0.264919186976432,0.303707977592919,0.43137283543065
"AJ Auxerre","US Orleans","France – Ligue 2",1,3,0.443768359211078,0.325430130088124,0.230801510700797
"Gazélec Ajaccio","Quevilly Rouen","France – Ligue 2",1,0,0.536075791251829,0.281931265180295,0.181992943567877
"Ajaccio AC","Paris FC","France – Ligue 2",2,0,0.469287733943719,0.310865760064629,0.219846505991652
"FC Rio Ave","Portimonense S.C.","Portugal – Primeira Liga",2,0,0.570373889493801,0.260666946122058,0.168959164384141
"Corinthians","EC Vitória","Campeonato Brasileiro da Série A",0,1,0.667633922317882,0.203187359230769,0.12917871845135
"Dynamo Dresden","SV Sandhausen","Germany – 2. Bundesliga",0,4,0.490294157283584,0.279579918902665,0.23012592381375
"1. FC Heidenheim 1846","MSV Duisburg","Germany – 2. Bundesliga",1,2,0.480010286708152,0.285753924345322,0.234235788946526
"Fortuna Düsseldorf","1. FC Kaiserslautern","Germany – 2. Bundesliga",2,0,0.499811458864761,0.280408727606119,0.21977981352912
"FC Twente Enschede","VVV Venlo","Netherlands – Eredivisie",1,2,0.532194393023619,0.251466422820438,0.216339184155943
"AZ Alkmaar","ADO Den Haag","Netherlands – Eredivisie",2,0,0.707485095769521,0.175129600443464,0.117385303787015
"SC Heerenveen","Heracles Almelo","Netherlands – Eredivisie",1,1,0.59417318321392,0.220102354145343,0.185724462640737
"Bradford City AFC","Blackburn Rovers FC","England – League One",0,1,0.401103955841766,0.298068077276909,0.300827966881325
"Charlton Athletic","Northampton Town","England – League One",4,1,0.525708360154547,0.261402612574269,0.212889027271184
"Doncaster Rovers FC","Blackpool FC","England – League One",3,3,0.53248296664837,0.257577512450839,0.209939520900791
"Fleetwood Town FC","AFC Wimbledon","England – League One",2,0,0.479918311776719,0.296119809394146,0.223961878829135
"Milton Keynes Dons","Gillingham FC","England – League One",1,0,0.604580972614024,0.239090574698497,0.156328452687479
"Oldham Athletic AFC","Wigan Athletic FC","England – League One",0,2,0.230286780291126,0.286338987810668,0.483374231898206
"Peterborough United FC","Rotherham United","England – League One",2,1,0.408585856700842,0.277420510657674,0.313993632641483
"Portsmouth","Walsall FC","England – League One",1,1,0.567084128029423,0.256594294962196,0.176321577008381
"Scunthorpe United FC","Oxford United","England – League One",1,0,0.391783654410567,0.281948352451535,0.326267993137897
"Shrewsbury Town FC","Rochdale AFC","England – League One",3,2,0.376545073150975,0.285997577554553,0.337457349294472
"Southend United FC","Plymouth Argyle","England – League One",1,1,0.497163447067846,0.261449121473089,0.241387431459065
"Bury FC","Bristol Rovers","England – League One",2,3,0.369657705336877,0.278033145894403,0.35230914876872
"Carlisle United","Cheltenham Town","League Two",3,0,0.483360228968121,0.260370043337495,0.256269727694384
"Chesterfield FC","Port Vale FC","League Two",2,0,0.39466050444958,0.279315600570333,0.326023894980088
"Coventry City FC","Newport County","League Two",0,1,0.508239602251653,0.25917937944221,0.232581018306136
"Crawley Town","Cambridge United","League Two",0,1,0.29138942594936,0.28966011184877,0.41895046220187
"Crewe Alexandra FC","Barnet FC","League Two",1,0,0.361268274159863,0.274767419783558,0.363964306056579
"Exeter City","Lincoln City","League Two",1,0,0.42224146160079,0.279477872864706,0.298280665534503
"Accrington Stanley","Mansfield Town","League Two",2,1,0.337661491528282,0.29129603299007,0.371042475481648
"Wycombe Wanderers","Notts County","League Two",2,4,0.447691877674175,0.280450659002788,0.271857463323037
"Stevenage FC","Grimsby Town","League Two",3,1,0.455929634718072,0.280370522499044,0.263699842782885
"Morecambe FC","Swindon Town FC","League Two",0,1,0.333067899681104,0.271835361021068,0.395096739297828
"Luton Town","Colchester United FC","League Two",3,0,0.596947089937748,0.232640024778616,0.170412885283636
"Forest Green Rovers","Yeovil Town","League Two",4,3,0.468525139159162,0.272978232339232,0.258496628501607
"Sheffield United FC","Barnsley FC","England – Championship",1,0,0.551667201761226,0.25155324426067,0.196779553978105
"Aston Villa FC","Norwich City FC","England – Championship",4,2,0.401081281636764,0.296239366072138,0.302679352291098
"Bolton Wanderers FC","Derby County","England – Championship",1,2,0.264858327574292,0.290082930200415,0.445058742225294
"Bristol City","Millwall FC","England – Championship",0,0,0.478003858732092,0.269372340279963,0.252623800987945
"Fulham FC","Sheffield Wednesday","England – Championship",0,1,0.488052320516772,0.26669525711299,0.245252422370237
"Ipswich Town","Brentford FC","England – Championship",2,0,0.315870519021709,0.265228234722033,0.418901246256258
"Nottingham Forest","Middlesbrough FC","England – Championship",2,1,0.297086680254166,0.290013187867162,0.412900131878672
"Preston North End","Reading","England – Championship",1,0,0.447330338515015,0.281031740046897,0.271637921438087
"Queens Park Rangers","Hull City FC","England – Championship",2,1,0.388622688400805,0.289448945960244,0.321928365638951
